game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves,player_one_illegal_moves_details,player_two_illegal_moves_details
1749431225-9874,;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 a6 5. Nc3 g6 6. Be3 h5 7. Be2 Bd7 8. Qd2 Nf6 9. O-O-O Ng4 10. Bxg4 Bxg4 11. f3 Bd7 12. h3 Nc6 13. g4 Ne5 14. gxh5 Nc4 15. Qe2 b5 16. hxg6 e5 17. gxf7+ Kxf7 18. Nf5 Bxf5 19. exf5 Nxe3 20. Qxe3 Bh6 21. f4 Bxf4 22. Qxf4 exf4 23. Nd5 Rb8 24. Rde1 f3 25. Re6 f2 26. Rf1 Re8 27. Rxf2 Qg5+ 28. Kd1 Rbc8 29. Rfe2 Rxe6 30. fxe6+ Kg7 31. e7 Re8 32. Rg2 Qxg2 33. Nf4 Qf3+ 34. Ne2 Qh1+ 35. Kd2 Qd5+ 36. Kc1 Rxe7 37. Nc3 Re1+ 38. Nd1 Qd4 39. c3 Qd3 40. b3 Qxd1+ 41. Kb2 Qc1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,41,41,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,42,2.7541961669921875,41,0,[],[]
1749431228-8111,;1. e4 c6 2. d4 g6 3. Nc3 Qc7 4. Be3 d6 5. Qd2 a5 6. O-O-O b5 7. f4 Nf6 8. e5 Ng4 9. h3 Nxe3 10. Qxe3 d5 11. g4 e6 12. Nf3 Na6 13. Bd3 Qb6 14. h4 Nb4 15. Kb1 Ba6 16. h5 Rg8 17. hxg6 fxg6 18. Rxh7 Nxd3 19. Qxd3 Be7 20. Rdh1 Ra7 21. Rh8 Kf7 22. Rxg8 Bd6 23. Rh7+ Kxg8 24. Rxa7 Qxa7 25. Qxg6+ Kh8 26. Qxe6 Bf8 27. Qxc6 b4 28. Nxd5 Bc4 29. Nf6 b3 30. axb3 Bxb3 31. cxb3 Qh7+ 32. Ka2 Qh1 33. Qe8 Qa1+ 34. Kxa1 a4 35. Qxf8#,1-0,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,1,0,0,0,35,35,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,35,2.5140228271484375,35,0,[],[]
1749431231-4140,;1. e4 c6 2. d4 d5 3. e5 c5 4. c3 Qc7 5. Nf3 Bg4 6. Be2 Nc6 7. O-O e6 8. h3 Bh5 9. Be3 c4 10. Nbd2 Bg6 11. b3 cxb3 12. axb3 Bh5 13. c4 Nge7 14. c5 Nf5 15. g4 Nxe3 16. fxe3 Bg6 17. Nh4 a5 18. Nxg6 hxg6 19. Kg2 Be7 20. Nf3 O-O 21. Bd3 b6 22. cxb6 Qxb6 23. Qc2 Nb4 24. Qe2 Rfc8 25. Rfc1 Qd8 26. Rxc8 Qxc8 27. Rxa5 Rxa5 28. Bb5 Ra8 29. Qd2 Ra1 30. Kg3 Ra2 31. Qe1 g5 32. h4 Qc2 33. hxg5 Qg2+ 34. Kf4 Rf2 35. Qxb4 Qh2#,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,35,35,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,36,2.622208833694458,35,0,[],[]
1749431236-4250,;1. e4 c6 2. d4 d6 3. Nc3 Nd7 4. Be3 e5 5. dxe5 dxe5 6. Qd2 Ngf6 7. O-O-O b5 8. f3 Qc7 9. g4 Nb6 10. h4 Be6 11. h5 h6 12. g5 hxg5 13. Bxg5 Bb4 14. Bxf6 gxf6 15. h6 Bf8 16. h7 b4 17. Nce2 Nc4 18. Qd3 Qa5 19. Kb1 Rc8 20. Nc1 Rd8 21. Qxd8+ Qxd8 22. Rxd8+ Kxd8 23. Bxc4 Bxc4 24. Nge2 Be6 25. Nd3 Ke8 26. f4 Bc4 27. fxe5 fxe5 28. Ng3 Bd6 29. Nf5 Kd7 30. Nxd6 Kxd6 31. Nxb4 Kc5 32. Nd3+ Kd4 33. Nf2 Ke3 34. Ng4+ Kxe4 35. Re1+ Kd4 36. Nxe5 Rxh7 37. Nxc6+ Kd5 38. Nb4+ Kc5 39. a3 a5 40. Nd3+ Kd6 41. Nf4 Bb5 42. Rd1+ Kc5 43. Rd5+ Kb6 44. Rd6+ Bc6 45. Nd5+ Kb7 46. Ne7 Rh1+ 47. Ka2 Bb5 48. Nd5 Bc6 49. Nc3 Rh8 50. Rf6 Be8 51. Nd5 Rh5 52. Ne7 a4 53. Nf5 Ka7 54. Nd6 Bc6 55. Rxf7+ Kb6 56. Nc4+ Kb5 57. Nd6+ Kc5 58. Ne4+ Bxe4 59. Rc7+ Kd4 60. Rd7+ Ke5 61. Re7+ Kf5 62. Rf7+ Ke5 63. Re7+ Kd4 64. Rd7+ Kc5 65. Rc7+ Kb6 66. Re7 Bxc2 67. Re6+ Kc5 68. Re8 Bb3+ 69. Kb1 Rh1+ 70. Re1 Rxe1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,70,70,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,71,5.334475040435791,70,0,[],[]
1749431239-6906,;1. e4 e6 2. d4 d5 3. e5 b6 4. Nf3 h6 5. Bb5+ c6 6. Ba4 Ne7 7. O-O Bd7 8. Nc3 a5 9. a3 Nf5 10. Bf4 Be7 11. Qd2 g5 12. Be3 b5 13. Bb3 c5 14. dxc5 O-O 15. Nd4 Nh4 16. Ncxb5 Bxc5 17. Nd6 Ng6 18. Nb7 Qe7 19. Nxc5 a4 20. Ba2 Nxe5 21. Nxd7 Nbxd7 22. Nb5 Nc4 23. Bxc4 Rfc8 24. Bd3 Rab8 25. Na7 Ne5 26. Nxc8 Rxc8 27. Bd4 Ng6 28. Bxg6 fxg6 29. Qd3 Qh7 30. Qa6 Qd7 31. Qd3 Qh7 32. Rae1 Qf7 33. Re5 Rc6 34. Rfe1 Rd6 35. Qa6 Rxa6 36. Rxe6 Rxe6 37. Rxe6 Qxe6 38. Bc5 Qe1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,38,38,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,39,2.6757326126098633,38,0,[],[]
1749431240-7116,;1. e4 c5 2. Nf3 g5 3. Nxg5 Nc6 4. Nf3 d6 5. d4 cxd4 6. Nxd4 Qb6 7. Nxc6 bxc6 8. Nc3 Nf6 9. Bd3 Rg8 10. O-O Bg7 11. Be3 Qc7 12. Qf3 Rb8 13. Rab1 Be6 14. a3 Bg4 15. Qg3 h5 16. h3 Bd7 17. Qh4 c5 18. Bg5 Bh8 19. Bxf6 Bxf6 20. Qxh5 e6 21. f4 Qb7 22. e5 Qxg2#,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,22,22,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,23,1.8222460746765137,22,0,[],[]
1749431243-3445,;1. e4 e5 2. Nf3 Nc6 3. Bc4 g6 4. d3 Nf6 5. Ng5 Bb4+ 6. c3 O-O 7. cxb4 Nxb4 8. a3 Nc6 9. Nc3 Nd4 10. Nd5 b5 11. Nxf6+ Qxf6 12. Bd5 h6 13. Nf3 Rb8 14. Nxd4 c5 15. Nf3 Re8 16. Bxh6 Rf8 17. Bxf8 Kxf8 18. O-O Ke8 19. Qd2 Rb6 20. Qh6 d6 21. Qh8+ Qxh8 22. Ng5 Qh4 23. Nxf7 Bd7 24. Nxd6+ Rxd6 25. Bf7+ Kf8 26. Bxg6 Rxg6 27. g3 Qh6 28. Rac1 Qh3 29. Rxc5 Rh6 30. Rc8+ Ke7 31. Rc7 Qxh2#,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,31,31,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,32,2.3274409770965576,31,0,[],[]
1749431248-3895,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Qe7 4. Nf3 Nxe4 5. Qe2 Nc5 6. Qxe7+ Bxe7 7. Bc4 d6 8. O-O Be6 9. Bxe6 fxe6 10. Re1 e5 11. d4 exd4 12. Nxd4 Kf7 13. Nc3 Nbd7 14. Nd5 Bd8 15. Bf4 Nb6 16. Nxb6 axb6 17. a3 Ra4 18. Nf5 Rxf4 19. Ng3 Rf6 20. Re2 h5 21. Rae1 Nd7 22. Ne4 Rf5 23. Ng3 Re5 24. Rxe5 Nxe5 25. Nf5 Bf6 26. f4 Nd7 27. c3 Ra8 28. Ng3 h4 29. Ne4 Nc5 30. Nxc5 bxc5 31. Re2 b6 32. Kf2 b5 33. Kf3 Rh8 34. Kg4 b4 35. axb4 cxb4 36. cxb4 Rf8 37. b5 Rd8 38. Rc2 Rd7 39. b6 c6 40. Rxc6 Ke6 41. b7 Rxb7 42. Rc2 Rb8 43. Re2+ Kf7 44. Kf5 Rb7 45. Kg4 d5 46. Kf3 Rb5 47. Kg4 d4 48. Kf3 Rb3+ 49. Ke4 Ke6 50. f5+ Kd6 51. Rd2 Rb5 52. Rxd4+ Bxd4 53. Kxd4 h3 54. gxh3 Rb4+ 55. Kc3 Rb8 56. Kc4 Ra8 57. b4 Rc8+ 58. Kb3 Ke5 59. b5 Ra8 60. Kb4 Rh8 61. b6 Kxf5 62. Kb5 Ke6 63. Ka6 Kd7 64. Ka7 Kd6 65. b7 Kc7 66. b8=Q+ Rxb8 67. Ka6 Rb3 68. Ka5 Rxh3 69. Kb4 Kd6 70. Kc4 Rh4+ 71. Kd3 Rh5 72. Ke3 Rxh2 73. Kf3 Rh4 74. Kg3 Ra4 75. Kf3 Kd5 76. Ke3 Ke5 77. Kd3 Kf4 78. Kc3 Ra2 79. Kb3 Rh2 80. Kc4 Rh1 81. Kd5 g5 82. Ke6 g4 83. Kf6 Kg3 84. Kg5 Kh3 85. Kf4 g3 86. Kf3 Rf1+ 87. Ke2 g2 88. Ke3 Re1+ 89. Kf2 g1=Q+ 90. Kf3 Re5,*,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,91,5.756295680999756,90,0,[],[]
1749431252-3060,;1. e4 e6 2. d4 d5 3. e5 Bd7 4. Nf3 c5 5. c3 Qb6 6. Be2 Bb5 7. O-O Bxe2 8. Qxe2 Nc6 9. Be3 Be7 10. dxc5 Bxc5 11. Bxc5 Qxc5 12. Nbd2 Nge7 13. Nb3 Qb6 14. Nfd4 h6 15. Nxc6 Nxc6 16. Kh1 a5 17. f4 O-O 18. f5 Qc7 19. f6 Qxe5 20. Qg4 Qg5 21. Qxg5 hxg5 22. fxg7 Kxg7 23. Nc5 Rad8 24. Nxb7 Ra8 25. Nc5 Ne5 26. Rae1 Nc4 27. b3 Rac8 28. Nd7 Rfd8 29. Ne5 Nd6 30. Rc1 a4 31. b4 f5 32. a3 Nc4 33. Nxc4 Rxc4 34. Rfe1 Rd6 35. Re5 Kf6 36. Re3 e5 37. Rd3 f4 38. Rcd1 g4 39. Rxd5 Rxd5 40. Rxd5 e4 41. Rd4 Rxc3 42. Rxe4 Rc1+ 43. Re1 Rxe1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,43,43,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,44,3.3351259231567383,43,0,[],[]
1749431256-4813,;1. e4 c5 2. Nf3 Nf6 3. Nc3 d6 4. d4 Nc6 5. dxc5 e6 6. cxd6 Bxd6 7. Bg5 h6 8. Bxf6 gxf6 9. Bb5 Be7 10. Qxd8+ Kxd8 11. O-O-O+ Ke8 12. Bxc6+ bxc6 13. Nd4 Kd7 14. Nxc6+ Kxc6 15. Rd3 Rd8 16. Rhd1 Bb7 17. Rxd8 Bxd8 18. f3 Ba6 19. Na4 Be7 20. b3 Rg8 21. g3 Ba3+ 22. Kb1 h5 23. c4 Bb7 24. Rd3 Bc8 25. Nc3 Be7 26. Ne2 a6 27. Nf4 h4 28. g4 Bd6 29. Nh5 Be7 30. h3 Kb7 31. Kc2 Kb8 32. Kc3 Ka8 33. b4 Rh8 34. a4 f5 35. exf5 Kb8 36. fxe6 fxe6 37. Nf4 Rg8 38. Nh5 e5 39. Re3 Bd6 40. c5 Bc7 41. Kc4 Rd8 42. b5 Be6+ 43. Kb4 Kb7 44. bxa6+ Ka7 45. Nf6 Rb8+ 46. Kc3 Rb3+ 47. Kd2 Ba5+ 48. Ke2 Bc4+ 49. Kf2 Bc3 50. Ne4 Rb2+ 51. Kg1 Bd4 52. Nd6 Bxa6 53. Nc8+ Kb8 54. Nd6 Bxe3+ 55. Kh1 Bf1 56. Ne4 Bg2+ 57. Kh2 Bxf3+ 58.,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,5,0,57,58,False,False,True,False,adam_lichess_8layers.pt vs. Stockfish 2,58,4.526124954223633,58,0,"[{'move_number': 58, 'attempted_move': 'Kg3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg3' in 1k6/8/8/2P1p3/P3N1Pp/4bb1P/1r5K/8 w - - 0 58"", 'attempt': 1}, {'move_number': 58, 'attempted_move': 'Kg3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg3' in 1k6/8/8/2P1p3/P3N1Pp/4bb1P/1r5K/8 w - - 0 58"", 'attempt': 2}, {'move_number': 58, 'attempted_move': 'Kg3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg3' in 1k6/8/8/2P1p3/P3N1Pp/4bb1P/1r5K/8 w - - 0 58"", 'attempt': 3}, {'move_number': 58, 'attempted_move': 'Kg3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg3' in 1k6/8/8/2P1p3/P3N1Pp/4bb1P/1r5K/8 w - - 0 58"", 'attempt': 4}, {'move_number': 58, 'attempted_move': 'Kg3', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg3' in 1k6/8/8/2P1p3/P3N1Pp/4bb1P/1r5K/8 w - - 0 58"", 'attempt': 5}]",[]
1749431261-8598,;1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Bd7 5. Nf3 Qa5 6. Bd2 c4 7. Be2 b5 8. O-O b4 9. cxb4 Qb6 10. a3 Ne7 11. Nc3 a5 12. bxa5 Rxa5 13. Ne4 dxe4 14. Bxa5 Qxa5 15. Nd2 Nf5 16. Nxe4 Ba4 17. Qd2 Qxd2 18. Nxd2 Nc6 19. Nxc4 Nfxd4 20. Bd3 Bb3 21. Nd6+ Bxd6 22. exd6 Bd5 23. Rac1 f5 24. Bc4 Rf8 25. Bxd5 exd5 26. Rfe1+ Kd7 27. Rcd1 Ra8 28. Re3 Kxd6 29. Red3 Ke5 30. Re1+ Kf4 31. g3+ Kg5 32. h4+ Kh6 33. Red1 Rb8 34. Rxd4 Nxd4 35. Rxd4 Rxb2 36. Rxd5 g6 37. Rd7 Re2 38. Kg2 Rb2 39. Ra7 Rc2 40. a4 Ra2 41. a5 Rb2 42. a6 Ra2 43. Ra8 Ra1 44. a7 Ra2 45. Kf3 Ra6 46. Kf4 Ra5 47. f3 Kh5 48. g4+ Kxh4 49. gxf5 Rxf5+ 50. Ke4 Rf7 51. f4 h5 52. Ke5 Rh7 53. Kf6 Rb7 54. Kxg6 Rb6+ 55. Kf5 Rb5+ 56. Ke4 Rb4+ 57. Kf3 Rb1 58. Rh8 Rf1+ 59. Ke4 Kg3 60. a8=Q Rxf4+ 61. Ke5 Rh4 62. Qg8+ Kf3 63. Rxh5 Rxh5+ 64. Kd4 Rh4+ 65. Kd3 Rh2 66. Qf8+ Kg2 67. Qg7+ Kh3 68. Qh6+ Kg3 69. Qg5+ Kf2 70. Qf4+ Kg1 71. Qg3+ Kh1 72. Qxh2+ Kxh2,1/2-1/2,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,1/2,1/2,0,0,72,72,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,73,4.94764518737793,72,0,[],[]
1749431265-6469,;1. e4 e6 2. d4 c5 3. d5 Qc7 4. c4 d6 5. Nc3 Nf6 6. Bd3 Be7 7. Nge2 Qd8 8. O-O g6 9. f4 b6 10. e5 Nh5 11. exd6 Qxd6 12. Ne4 Qd7 13. d6 Bd8 14. g4 Ng7 15. Nf6+ Bxf6 16. g5 Bd8 17. Be4 Bb7 18. Bxb7 Qxb7 19. Ng3 Nd7 20. Qe2 Nf5 21. Nxf5 gxf5 22. Bd2 Qe4 23. Qxe4 fxe4 24. Bc3 Rf8 25. Rae1 f5 26. gxf6 Rg8+ 27. Kh1 Bxf6 28. Bxf6 Nxf6 29. Rg1 Rd8 30. Rxg8+ Nxg8 31. Rxe4 Kf8 32. Rxe6 Kf7 33. Re7+ Nxe7 34. dxe7 Re8 35. Kg2 Kg8 36. Kf3 h6 37. Ke4 Rxe7+ 38. Kd5 Kg7 39. Kc6 Re2 40. Kb7 Rxb2 41. Kxa7 Rxa2+ 42. Kxb6 Rb2+ 43. Kxc5 h5 44. Kd5 Rxh2 45. c5 h4 46. c6 Rd2+ 47. Ke6 Rc2 48. Kd7 Kf6 49. c7 Rxc7+ 50. Kxc7 Kf5 51. Kd6 h3 52. Kd5 Kxf4 53. Kd4 h2 54. Kd3 Kg3 55. Ke2 h1=Q 56. Ke3 Qd5 57. Ke2 Qd4 58. Ke1 Qd6 59. Ke2 Qd4 60. Ke1 Kf3 61. Kf1 Qf2#,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,61,61,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,62,4.003703832626343,61,0,[],[]
1749431271-2813,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 Qh4 5. g3 Qe7 6. Qxe4 d6 7. Bb5+ Kd8 8. O-O Qxe5 9. Qxe5 dxe5 10. Re1 a6 11. Bc4 Nc6 12. Bxf7 Nd4 13. Rxe5 Nf3+ 14. Kg2 Nxe5 15. Bd5 Ng4 16. d3 Be7 17. Bf4 c6 18. Bf3 Nf6 19. Nc3 Rg8 20. Re1 g5 21. Be5 g4 22. Be4 Nxe4 23. Nxe4 Rg6 24. Nc3 Be6 25. Ne4 b6 26. Nd6 b5 27. Nb7+ Ke8 28. Na5 Kd7 29. Nb3 Bg8 30. Nd4 Rf8 31. Re4 Re8 32. Nf5 Bg5 33. Ng7 Rd8 34. Nf5 a5 35. Nd6 Bd5 36. Nb7 Bxe4+ 37. dxe4 Rdg8 38. Nxa5 Re8 39. Bd4 Bh6 40. e5 Bf8 41. Nb7 Kc7 42. Nc5 b4 43. Na6+ Kb7 44. Nc5+ Kc8 45. Na6 Rd8 46. Bb6 c5 47. Bxd8 Rxa6 48. Bg5 h6 49. Bf4 Kd8 50. Be3 Rxa2 51. Bc1 Ra1 52. Bf4 Rb1 53. b3 Ra1 54. Be3 Ke8 55. Bf4 Ra2 56. Be3 Rb2 57. Bf4 Kd8 58. Be3 h5 59. Bf4 Ke8 60. Be3 Rxc2 61. Bf4 Kd8 62. Be3 Ke8 63. Bf4 Kd7 64. Be3 Be7 65. Bf4 Bf8 66. Be3 Be7 67. Bf4 c4 68. bxc4 Kc8 69. Be3 Bd8 70. Bf4 Be7 71. Be3 Rc3 72. Bf4 Bf8 73. Be3 Kd7 74. Bf4 Ra3 75. Be3 b3 76. Bd4 Ke8 77. Be3 Ra2 78. Bd4 Be7 79. Be3 b2 80. Bd4 b1=Q 81. Be3 Qb7+ 82. Kf1 Qb1+ 83. Kg2 Qe4+ 84. Kf1 Qd3+ 85. Kg2 Qxe3 86. Kf1 Qe2+ 87. Kg2 Qxf2+ 88. Kh1 Qf1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,88,88,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,89,6.169384717941284,88,0,[],[]
1749431276-5880,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Qe2 Qe7 6. d3 Nc5 7. Qxe7+ Bxe7 8. Be2 Bf6 9. O-O Na4 10. c3 h6 11. d4 O-O 12. Bd1 Nb6 13. Bc2 Nd5 14. Nbd2 Be6 15. Ne4 Re8 16. Nxf6+ Nxf6 17. Be3 a5 18. Rfe1 Nd5 19. Bd2 Nc6 20. a3 Nb6 21. Bd3 Bc4 22. Bxc4 Rxe1+ 23. Rxe1 Nxc4 24. Bc1 Kf8 25. Nd2 b5 26. Nxc4 bxc4 27. Bf4 f6 28. Re6 a4 29. Re4 f5 30. Re6 Nd8 31. Re2 g5 32. Bd2 Nb7 33. f4 Na5 34. fxg5 h5 35. g6 Kg8 36. Bh6 c5 37. Re7 cxd4 38. Rg7+ Kf8 39. Rf7+ Ke8 40. Rf8+ Ke7 41. Rxa8 Kf6 42. g7 Ke6 43. g8=Q+ Kd7 44. Qe8+ Kc7 45. Ra7+ Nb7 46. Qd7+ Kxd7 47. Rxb7+ Kc6 48. Rb4 Kd5 49. Rxa4 f4 50. Ra5+ Kc6 51. Rxh5 dxc3 52. bxc3 Kd7 53. Bxf4 d5 54. Rxd5+ Kc6 55. Rd4 Kc5 56. h4 Kb5 57. h5 Ka4 58. h6 Kb3 59. h7 Kb2 60. h8=Q Kc2 61. Qh7+ Kb3 62. Qb7+ Kc2 63. Qb4,1/2-1/2,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,1/2,1/2,0,0,63,63,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,63,4.08824348449707,63,0,[],[]
1749431281-6752,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Qe2 Bf5 6. d3 d5 7. dxe4 dxe4 8. Nfd2 Nc6 9. Nxe4 Qe7 10. Nbc3 Nd4 11. Qd3 Rd8 12. Be3 Bxe4 13. Qxe4 Qxe4 14. Nxe4 Nxc2+ 15. Ke2 Nxa1 16. g3 c6 17. Bg2 Nc2 18. Bxa7 Nb4 19. a3 Nd5 20. Rd1 Be7 21. Bc5 f5 22. Bxe7 Kxe7 23. Nc5 b6 24. Nb7 Rde8 25. Kf1 Kd7 26. Bxd5 cxd5 27. Rxd5+ Kc6 28. Rxf5 Kxb7 29. Rf7+ Ka6 30. Rxg7 Rd8 31. Kg2 h5 32. Rg5 Rb8 33. Rg7 Rbe8 34. Rg5 Rc8 35. Rg6 Rcd8 36. Rg5 Rd7 37. Rg6 Rhd8 38. Rh6 Rd5 39. Rh7 Rf8 40. Rh6 Rd7 41. Rxh5 Rd2 42. Rh6 Rxb2 43. Rh4 Ka5 44. Rh5+ b5 45. Rh4 Rc2 46. Rh5 Ka4 47. Rh4+ Kxa3 48. Rh5 Rfxf2+ 49. Kh3 Kb4 50. Rh4+ Kc3 51. Rh5 Kc4 52. Rh4+ Kd3 53. Rh5 Rxh2+ 54. Kg4 Rc4+ 55. Kg5 Rg2 56. Rh3 Kc3 57. Kf5 Rf2+ 58. Kg5 Kb2 59. Kh5 Rfc2 60. Kg5 Rg2 61. Kh5 Ka2 62. Kg5 Kb2 63. Kh5 Ka1 64. Kg5 Ka2 65. Kh5 Ka1 66. Kg5 Ka2 67. Kh5 Rc5+ 68. Kh4 Rc3 69. Rh1 b4 70. Rh3 Rc4+ 71. Kh5 Rc3 72. Rh4 b3 73. Ra4+ Kb2 74. Rb4 Rgxg3 75. Kh4 Rh3+ 76. Kg4 Rhg3+ 77. Kf4 Rh3 78. Kg4 Rhd3 79. Kf4 Kb1 80. Ke4 Rg3 81. Kf4 Rg1 82. Ke4 Rg4+ 83. Kf5 Rxb4 84. Ke5 Ka2 85. Kd5 b2 86.,0-1,adam_lichess_8layers.pt,Stockfish 2,,40000 nodes,0,1,5,0,85,86,False,False,True,False,adam_lichess_8layers.pt vs. Stockfish 2,86,5.926233530044556,86,0,"[{'move_number': 86, 'attempted_move': 'Kc5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc5' in 8/8/8/3K4/1r6/2r5/kp6/8 w - - 0 86"", 'attempt': 1}, {'move_number': 86, 'attempted_move': 'Kc5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc5' in 8/8/8/3K4/1r6/2r5/kp6/8 w - - 0 86"", 'attempt': 2}, {'move_number': 86, 'attempted_move': 'Kc5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc5' in 8/8/8/3K4/1r6/2r5/kp6/8 w - - 0 86"", 'attempt': 3}, {'move_number': 86, 'attempted_move': 'Kc5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc5' in 8/8/8/3K4/1r6/2r5/kp6/8 w - - 0 86"", 'attempt': 4}, {'move_number': 86, 'attempted_move': 'Kc5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc5' in 8/8/8/3K4/1r6/2r5/kp6/8 w - - 0 86"", 'attempt': 5}]",[]
1749431285-9393,;1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Bd7 5. Nf3 Nc6 6. Be2 cxd4 7. cxd4 Rc8 8. O-O Be7 9. Nc3 Qb6 10. a3 Nh6 11. b4 Nxe5 12. Nxe5 Rxc3 13. Bxh6 gxh6 14. Qd2 Rc7 15. Qxh6 Qxd4 16. Nxd7 Kxd7 17. Rad1 Qf6 18. Qe3 a6 19. Qb6 Rhc8 20. Bf3 Ke8 21. Qe3 Kf8 22. Qh6+ Qxh6 23. Rd4 Bf6 24. Rg4 Rc2 25. h3 Ra2 26. Rg3 Ke7 27. Re1 Rc1 28. Rxc1 Qxc1+ 29. Kh2 Ra1 30. Rg4 Be5+ 31. g3 Qg1#,0-1,adam_lichess_8layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,31,31,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 3,32,2.2071685791015625,31,0,[],[]
1749431286-3430,;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 e6 5. Nc3 a6 6. Be3 Nf6 7. Be2 b6 8. O-O Qc7 9. f4 Be7 10. Bf3 Ra7 11. Qe2 O-O 12. Rad1 Nbd7 13. g4 g6 14. g5 Nh5 15. Bxh5 d5 16. exd5 gxh5 17. Qxh5 Bb7 18. dxe6 Nc5 19. exf7+ Rxf7 20. g6 Rg7 21. Nf5 Rxg6+ 22. Ng3 Ne4 23. Nxe4 Bxe4 24. f5 Rxg3+ 25. hxg3 Qxg3#,0-1,adam_lichess_8layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,25,25,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 3,26,1.9443371295928955,25,0,[],[]
1749431288-5319,;1. e4 c5 2. Nf3 a6 3. d4 e6 4. d5 h6 5. dxe6 fxe6 6. Ne5 Nf6 7. Ng6 Rg8 8. e5 Nd5 9. c4 Nb4 10. a3 N4c6 11. Bd3 d6 12. exd6 Nd4 13. Nxf8 Rxf8 14. Qh5+ Kd7 15. Qxc5 Nb3 16. Qe5 Nxc1 17. Qxg7+ Kxd6 18. Qd4+ Ke7 19. Qc5+ Kd7 20. Qd4+ Ke7 21. Qg7+ Rf7 22. Qxh6 Nxd3+ 23. Ke2 Nf4+ 24. Kf1 Qd1#,0-1,adam_lichess_8layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,24,24,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 3,25,2.0041885375976562,24,0,[],[]
