game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves,player_one_illegal_moves_details,player_two_illegal_moves_details
1749432753-3517,;1. e4 e5 2. Nf3 d5 3. exd5 Qxd5 4. Nc3 Qe6 5. b3 Nc6 6. Bc4 Qd6 7. Ne4 Qg6 8. Ng3 Bd7 9. O-O f6 10. Re1 O-O-O 11. Bb2 h5 12. Bd3 Qe8 13. Nh4 Nge7 14. Ngf5 Kb8 15. Nxe7 Nxe7 16. Ng6 Nxg6 17. Bxg6 Qxg6 18. d4 Bh3 19. g3 e4 20. Qe2 Re8 21. Qb5 h4 22. Re3 Rc8 23. Rae1 Bd6 24. Rxe4 hxg3 25. fxg3 Bxg3 26. R1e2 Bxh2+ 27. Kxh2 Bd7+ 28. Rh4 Rxh4#,0-1,adam_lichess_16layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,28,28,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 5,29,2.466015100479126,28,0,[],[]
1749432754-9506,;1. e4 e6 2. d4 d5 3. e5 c6 4. Nf3 Qc7 5. Bd3 Nd7 6. O-O b6 7. c3 Ne7 8. Bg5 a5 9. Nbd2 c5 10. Rc1 Bb7 11. Bb1 Ba6 12. Re1 h6 13. Bh4 Nc6 14. Nf1 a4 15. a3 b5 16. Ne3 Nb6 17. Ng4 Qa7 18. Qd2 Nc4 19. Qc2 Qc7 20. Bg3 N6a5 21. Ne3 Be7 22. Nxc4 Nxc4 23. Nd2 Bb7 24. Nxc4 bxc4 25. Qd2 cxd4 26. cxd4 Kd7 27. f4 g6 28. Bf2 h5 29. Be3 Rhb8 30. Rf1 Bc6 31. f5 gxf5 32. Bg5 Bxg5 33. Qxg5 Rxb2 34. Qxh5 Re8 35. Qxf7+ Re7 36. Qf6 Qb6 37. Rcd1 Kd8 38. Qf8+ Be8 39. Rf3 Rxb1 40. Rxb1 Qxb1+ 41. Kf2 Qb2+ 42. Kg3 Qd2 43. Rf4 Qe3+ 44. Rf3 Qxd4 45. Qf6 Kd7 46. h4 Kd8 47. h5 Bxh5 48. Qf8+ Be8 49. Qf6 Qc5 50. Qf8 Kd7 51. Qf6 c3 52. Qg5 c2 53. Qc1 Bg6 54. Rf2 Qd4 55. Rxc2 f4+ 56. Kh2 Rh7#,0-1,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,0,1,7,0,53,56,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,57,5.391781330108643,56,0,"[{'move_number': 39, 'attempted_move': 'Qd6+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qd6+' in 3kbQ2/4r3/1q2p3/3pPp2/p1pP4/P7/1r4PP/1B1R1RK1 w - - 7 39"", 'attempt': 1}, {'move_number': 39, 'attempted_move': 'Qd6+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qd6+' in 3kbQ2/4r3/1q2p3/3pPp2/p1pP4/P7/1r4PP/1B1R1RK1 w - - 7 39"", 'attempt': 2}, {'move_number': 43, 'attempted_move': 'Qd6+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qd6+' in 3kbQ2/4r3/4p3/3pPp2/p1pP4/P4RK1/3q2PP/8 w - - 4 43"", 'attempt': 1}, {'move_number': 43, 'attempted_move': 'Qd6+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qd6+' in 3kbQ2/4r3/4p3/3pPp2/p1pP4/P4RK1/3q2PP/8 w - - 4 43"", 'attempt': 2}, {'move_number': 43, 'attempted_move': 'Qd6+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qd6+' in 3kbQ2/4r3/4p3/3pPp2/p1pP4/P4RK1/3q2PP/8 w - - 4 43"", 'attempt': 3}, {'move_number': 49, 'attempted_move': 'Qd6+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qd6+' in 3kbQ2/4r3/4p3/3pPp2/p1pq4/P4RK1/6P1/8 w - - 2 49"", 'attempt': 1}, {'move_number': 49, 'attempted_move': 'Qd6+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qd6+' in 3kbQ2/4r3/4p3/3pPp2/p1pq4/P4RK1/6P1/8 w - - 2 49"", 'attempt': 2}]",[]
1749432759-1439,;1. e4 e5 2. Nf3 Qe7 3. Bc4 d6 4. d3 a6 5. Ng5 Be6 6. Bxe6 fxe6 7. Qf3 Nf6 8. Nc3 Nc6 9. Be3 O-O-O 10. O-O Nd4 11. Bxd4 exd4 12. Ne2 Re8 13. Nxd4 Qd7 14. Rfe1 e5 15. Nf5 Rg8 16. c3 h6 17. Nh3 d5 18. exd5 g5 19. d4 e4 20. Qe3 Nxd5 21. Qg3 Qxf5 22. f3 e3 23. Re2 Bd6 24. Qe1 g4 25. fxg4 Qe4 26. Nf2 Qf4 27. g3 exf2+ 28. Qxf2 Qxf2+ 29. Rxf2 Rgf8 30. Rxf8 Bxf8 31. Rf1 Ne3 32. Rf3 Nd1 33. b4 Kd8 34. Kg2 a5 35. bxa5 Nb2 36. Rf2 Nd1 37. Rd2 Nxc3 38. Rc2 Nb5 39. Rb2 c6 40. a4 Nc7 41. Rxb7 Kc8 42. Rb6 Kd7 43. a6 Re2+ 44. Kf3 Ra2 45. a7 Rxa4 46. Rb7 Bg7 47. Ke4 Bh8 48. h4 c5 49. Kd3 Bxd4 50. g5 Kc6 51. Rb8 hxg5 52. hxg5 Rxa7 53. g6 Ra4 54. g7 Bxg7 55. Rg8 Be5 56. g4 Bd6 57. g5 Kd5 58. g6 Ne6 59. Re8 Ra3+ 60. Kc2 c4 61. Rg8 Rb3 62. g7 Nd4+ 63. Kd2 c3+ 64. Kd3 c2+ 65. Kd2 c1=Q+ 66. Kxc1 Bf4+ 67. Kd1 Rb1#,0-1,adam_lichess_16layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,67,67,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 5,68,5.529252052307129,67,0,[],[]
1749432760-9498,;1. e4 e6 2. d4 d5 3. e5 Ne7 4. Nf3 h6 5. Bd3 Bd7 6. O-O c5 7. c3 cxd4 8. cxd4 a6 9. Nc3 Nbc6 10. Be3 Rc8 11. Rc1 Na7 12. Qb3 Nec6 13. Qxb7 Rb8 14. Qxa6 Ra8 15. Qb7 Na5 16. Qa6 g5 17. Nb5 Nxb5 18. Bxb5 Rxa6 19. Bxa6 Nc4 20. Bxc4 dxc4 21. Rxc4 Qb6 22. b3 Qa6 23. a4 Qb7 24. Rfc1 Qxb3 25. Rc8+ Ke7 26. R8c7 Ke8 27. Rc8+ Ke7 28. R8c7 Kd8 29. R7c3 Qb8 30. Nd2 Ke8 31. Ne4 Be7 32. Nf6+ Kd8 33. Nxd7 Kxd7 34. Rc7+ Kd8 35. R7c6 Ba3 36. R1c2 Ke7 37. Rc7+ Kd8 38. R7c6 g4 39. g3 Qb7 40. R6c3 Bb2 41. Rc4 Kd7 42. Rc5 Rb8 43. Rb5 Qa7 44. Rcxb2 Rxb5 45. Rxb5 h5 46. a5 Qa6 47. Rc5 Qe2 48. Kg2 Qd3 49. Rc1 Qb5 50. Ra1 Qc6+ 51. Kg1 Qa6 52. Ra4 Kc8 53. Ra1 Kb7 54. Rb1+ Kc6 55. Rb6+ Kd7 56. Rxa6 Kd8 57. Ra7 h4 58. Rxf7 Ke8 59. Rh7 h3 60. Rh4 Ke7 61. Rxg4 Kd7 62. Rh4 Kc6 63. Rxh3 Kb5 64. Rh6 Ka4 65. Rxe6 Kb4 66. Rb6+ Ka4 67. a6 Ka3 68. a7 Ka4 69. a8=Q#,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,69,69,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,69,5.802199602127075,69,0,[],[]
1749432762-7992,;1. e4 c6 2. d4 a6 3. Nf3 d5 4. e5 Bf5 5. Bd3 Qc8 6. O-O Bxd3 7. Qxd3 e6 8. c4 dxc4 9. Qxc4 Qc7 10. Nc3 Ne7 11. Ne4 b5 12. Qc2 Nd5 13. Bd2 a5 14. Rac1 Ra7 15. Nc5 Be7 16. Ng5 a4 17. Ngxe6 fxe6 18. Nxe6 Qd7 19. Nxg7+ Kd8 20. e6 Qc7 21. Qf5 Kc8 22. Qf7 a3 23. b3 Bb4 24. Bxb4 Qxf7 25. exf7 Rxf7 26. Ne6 Nxb4 27. Rfe1 Nd3 28. Ng5 Rf6 29. Re6 Rxe6 30. Nxe6 Nxc1 31. Nc5 Rd8 32. Ne6 Re8 33. Nc5 Re1#,0-1,adam_lichess_16layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,33,33,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 5,34,2.9715328216552734,33,0,[],[]
1749432764-8900,;1. e4 c6 2. d4 a6 3. Nf3 d5 4. e5 Bg4 5. Be2 Bxf3 6. Bxf3 Qc7 7. O-O e6 8. Nc3 c5 9. Be3 Nc6 10. dxc5 Nxe5 11. Bf4 Nf6 12. Re1 Nxf3+ 13. Qxf3 Qxc5 14. Be3 Qc4 15. Bg5 Be7 16. b3 Qc6 17. Rad1 O-O 18. Ne2 h6 19. Bh4 Qxc2 20. Nd4 Qc7 21. Rc1 Qd8 22. Rc2 Ne4 23. Bxe7 Qxe7 24. Rec1 Nd6 25. Rc7 Rac8 26. Rxe7 Rxc1+ 27. Qd1 Rxd1#,0-1,adam_lichess_16layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,27,27,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 5,28,2.36441707611084,27,0,[],[]
1749432765-6794,;1. e4 e5 2. Nf3 Bc5 3. Bc4 d6 4. d3 Nc6 5. Ng5 Qf6 6. O-O Nd8 7. Nc3 Qg6 8. Nd5 h6 9. Nxc7+ Kf8 10. Nxa8 Ne7 11. Nf3 Bg4 12. Nc7 b5 13. Bxb5 Ndc6 14. Bxc6 Nxc6 15. Nd5 Qh5 16. Be3 Bd4 17. Bxd4 Nxd4 18. Ne3 Nxf3+ 19. gxf3 Bxf3 20. Qxf3 Qxf3 21. Ng2 d5 22. exd5 h5 23. Rae1 h4 24. Re3 Qxd5 25. Rfe1 Rh5 26. c4 Qb7 27. Rxe5 Rxe5 28. Rxe5 f6 29. Re4 h3 30. Nf4 Qxb2 31. Nxh3 Qb1+ 32. Kg2 Qxd3 33. Re3 Qd1 34. Nf4 Kf7 35. Nd5 Qg4+ 36. Rg3 Qe4+ 37. Rf3 Qg4+ 38. Rg3 Qxc4 39. Ne3 Qxa2 40. Nf5 g6 41. Nh6+ Ke8 42. Rxg6 Qd5+ 43. Kg1 a5 44. Rxf6 Qg5+ 45. Kf1 Qxf6 46. Ng4 Qb2 47. Ne3 Ke7 48. Nc4 Qa1+ 49. Kg2 Qg7+ 50. Kf1 Qg5 51. Ne3 Qb5+ 52. Kg2 a4 53. Nc2 Kd7 54. Na3 Qc6+ 55. Kf1 Ke7 56. Ke2 Qd6 57. Nc4 Qe6+ 58. Ne3 a3 59. Kd2 Qc8 60. Nc2 a2 61. Kc1 a1=Q+ 62.,0-1,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,0,1,5,0,61,62,False,False,True,False,adam_lichess_16layers.pt vs. Stockfish 0,62,5.37569522857666,62,0,"[{'move_number': 62, 'attempted_move': 'Nxa1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Nxa1' in 2q5/4k3/8/8/8/8/2N2P1P/q1K5 w - - 0 62"", 'attempt': 1}, {'move_number': 62, 'attempted_move': 'Nxa1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Nxa1' in 2q5/4k3/8/8/8/8/2N2P1P/q1K5 w - - 0 62"", 'attempt': 2}, {'move_number': 62, 'attempted_move': 'Nxa1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Nxa1' in 2q5/4k3/8/8/8/8/2N2P1P/q1K5 w - - 0 62"", 'attempt': 3}, {'move_number': 62, 'attempted_move': 'Nxa1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Nxa1' in 2q5/4k3/8/8/8/8/2N2P1P/q1K5 w - - 0 62"", 'attempt': 4}, {'move_number': 62, 'attempted_move': 'Nxa1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Nxa1' in 2q5/4k3/8/8/8/8/2N2P1P/q1K5 w - - 0 62"", 'attempt': 5}]",[]
1749432769-2158,;1. e4 c6 2. d4 d5 3. e5 e6 4. Nf3 c5 5. c3 Qb6 6. Be2 Bd7 7. O-O cxd4 8. cxd4 h6 9. Nc3 Nc6 10. a3 Nge7 11. b4 Qd8 12. Be3 Nf5 13. Bd3 g5 14. Bxf5 exf5 15. Nxd5 Bg7 16. Nf6+ Bxf6 17. exf6 Be6 18. Ne5 O-O 19. Nxc6 bxc6 20. Qh5 Qxf6 21. Rac1 Rfc8 22. Rc5 Bd5 23. Rfc1 a6 24. h4 f4 25. Bd2 Re8 26. hxg5 hxg5 27. Qg4 Kg7 28. Bc3 Rh8 29. f3 Qg6 30. Kf2 Rae8 31. Re1 f5 32. Qh3 Re3 33. Rxe3 fxe3+ 34. Kxe3 Rxh3 35. gxh3 Qe6+ 36. Kf2 f4 37. Bd2 Qd7 38. Rc3 Qxh3 39. Ke2 Qh1 40. Kd3 Qxf3+ 41. Kc2 Qf2 42. Rd3 Qf1 43. Rc3 Qe2 44. Rd3 Kg6 45. Rc3 Kh7 46. Rd3 g4 47. Rc3 a5 48. bxa5 Be4+ 49. Kc1 Qf1+ 50. Kb2 Qb1#,0-1,adam_lichess_16layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,50,50,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 5,51,4.203104257583618,50,0,[],[]
1749432769-6660,;1. e4 Nf6 2. e5 Ne4 3. d4 c5 4. c3 cxd4 5. cxd4 d6 6. Bd3 Qa5+ 7. Bd2 Qd5 8. Nf3 Nc6 9. Nc3 Nxc3 10. Bxc3 e6 11. O-O a6 12. Re1 dxe5 13. dxe5 Be7 14. Be4 Qxd1 15. Raxd1 Rb8 16. Bxc6+ bxc6 17. Nd4 Bb7 18. Nb3 Rc8 19. Na5 Ba8 20. Rd2 O-O 21. Red1 c5 22. Rd7 Bh4 23. g3 Bd8 24. Nb7 Bb6 25. Nd6 Rc7 26. Rxc7 Bxc7 27. Nc4 Rb8 28. Rd7 Bd5 29. Rxc7 f5 30. Nd6 f4 31. Rc8+ Rxc8 32. Nxc8 g5 33. Ne7+ Kg7 34. Nxd5 h6 35. Nc7 Kg8 36. Nxe6 fxg3 37. hxg3 g4 38. Nxc5 h5 39. Nxa6 h4 40. gxh4 Kh8 41. Kg2 Kg7 42. Kg3 Kg8 43. Kxg4 Kh8 44. Kg5 Kg7 45. e6+ Kf8 46. Bb4+ Kg8 47. e7 Kf7 48. h5 Ke8 49. h6 Kd7 50. h7 Kc8 51. h8=Q+ Kb7 52. e8=Q Ka7 53. Qe6 Kb7 54. Qh7+ Ka8 55. Qeg8#,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,55,55,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,55,4.113070487976074,55,0,[],[]
1749432774-5871,;1. e4 c6 2. d4 d6 3. Nc3 Nd7 4. Nf3 e5 5. Be3 Be7 6. Bc4 a5 7. a4 h6 8. O-O Ngf6 9. h3 Nh7 10. Qd2 Ng5 11. Nxg5 hxg5 12. dxe5 dxe5 13. Rad1 g4 14. hxg4 Bc5 15. Bxc5 Qh4 16. f3 Nxc5 17. Qd6 Qe7 18. Qxe7+ Kxe7 19. Kf2 Bd7 20. Rh1 Rxh1 21. Rxh1 Kf6 22. Rh5 Rd8 23. g5+ Kg6 24. Rh1 Rf8 25. Rd1 Kh5 26. g4+ Kh4 27. Rh1+ Kxg5 28. Rh5+ Kf6 29. Kg3 Be6 30. Bxe6 g6 31. Rh1 Kxe6 32. Rd1 b6 33. b3 Rh8 34. Ne2 Rb8 35. Nc1 b5 36. axb5 Rxb5 37. Nd3 Kd6 38. Nxe5+ Kxe5 39. f4+ Kxe4 40. Re1+ Kd4 41. Rd1+ Kc3 42. Rd6 Ne4+ 43. Kf3 Nxd6 44. f5 g5 45. f6 Kxc2 46. Ke3 Rb4 47. Kf3 Rf4+ 48. Kg3 Kxb3 49. Kh3 a4 50. Kg3 a3 51. Kh3 a2 52. Kg3 Ne8 53. Kh3 Nd6 54. Kg3 Ne8 55. Kh3 a1=Q 56. Kg3 Qg1+ 57. Kh3 Qa1 58. Kg3 Qf1 59. Kh2 Nxf6 60. Kg3 Ne4+ 61. Kh2 Qe2+ 62. Kh3 Qf1+ 63. Kh2 f5 64. gxf5 Rf2#,0-1,adam_lichess_16layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,64,64,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 5,65,5.28909969329834,64,0,[],[]
1749432775-2140,;1. e4 d5 2. exd5 e6 3. dxe6 fxe6 4. Nf3 Bd6 5. Bc4 e5 6. O-O Nh6 7. d4 Bg4 8. dxe5 Bxf3 9. Qxf3 Bc5 10. Bxh6 Qe7 11. Be3 Bxe3 12. Qxe3 Nc6 13. Nc3 O-O-O 14. Nd5 Rxd5 15. Bxd5 Nb4 16. Bb3 Nc6 17. Rad1 Kb8 18. Rfe1 Rf8 19. e6 Qh4 20. e7 Re8 21. Bf7 Rxe7 22. Qxe7 Nxe7 23. Rxe7 Qxe7 24. Bb3 a5 25. a4 Qg5 26. h3 Qe5 27. Rd8+ Ka7 28. Rd5 Qe1+ 29. Kh2 Ka8 30. Rxa5+ Qxa5 31. c3 Qe5+ 32. g3 Qc5 33. Kg2 Qe5 34. Bc4 Qa5 35. b3 Qxc3 36. Bg8 Qa1 37. Bxh7 Qa3 38. Bg8 g6 39. Bc4 Qb4 40. h4 Qa3 41. Kh3 Qa1 42. Kg4 Qg1 43. f4 Ka7 44. Kg5 c5 45. Kxg6 Qxg3+ 46. Kf5 Kb8 47. h5 Qh4 48. Kg6 Qg3+ 49. Kf5 Qg7 50. Ke4 Qh6 51. Kf3 Qxh5+ 52. Ke4 Kc7 53. f5 Qg4+ 54. Ke5 Qg2 55. f6 b5 56. axb5 Qg5+ 57. Ke6 Qe3+ 58. Kf7 Qh3 59. Kg7 Qg4+ 60. Kf7 Qd7+ 61. Kg6 Qg4+ 62. Kf7 Qh5+ 63. Ke6 Qe8+ 64. Kf5 Kd6 65. f7 Qe7 66. Kg6 Qe4+ 67. Kg7 Qd4+ 68. Kg8 Qg1+ 69. Kf8 Qd4 70. Ke8 Qe5+ 71. Kf8 Qh8#,0-1,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,0,1,0,0,71,71,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,72,5.59722638130188,71,0,[],[]
1749432779-2828,;1. e4 d5 2. exd5 Qxd5 3. Nc3 Qe5+ 4. Be2 Nf6 5. Nf3 Qd6 6. O-O Nc6 7. d4 Bg4 8. Be3 Bxf3 9. Bxf3 a6 10. Qd2 g6 11. Rad1 e6 12. Bf4 Qd7 13. Bg5 Bg7 14. Rfe1 O-O 15. Bh6 Nxd4 16. Bxg7 Nxf3+ 17. gxf3 Qxd2 18. Rxd2 Kxg7 19. Ne4 Rad8 20. Red1 Rb8 21. Nc5 h6 22. Nd7 Nxd7 23. Rxd7 c5 24. Rc7 Rbd8 25. Rxd8 Rxd8 26. Rxb7 Rd2 27. Rb6 a5 28. Rb5 a4 29. Rxc5 a3 30. bxa3 Kf6 31. a4 Rd1+ 32. Kg2 Rd4 33. a5 Ra4 34. Rb5 Rxa2 35. c4 Ra1 36. c5 Ke7 37. c6 Kd8 38. Rb7 g5 39. Rxf7 Ra4 40. Rf6 Rxa5 41. Rxe6 Ra1 42. Rxh6 Rc1 43. Rg6 Rc2 44. Rxg5 Rxc6 45. Rg8+ Kd7 46. Rg7+ Kd8 47. Rg8+ Kc7 48. Rg7+ Kd8 49. Rg8+ Ke7 50. Rg7+ Kd8 51. Rg8+ Kd7 52. Rg7+ Kd8 53. Rg8+,1/2-1/2,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1/2,1/2,0,0,53,53,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,53,4.677091836929321,53,0,[],[]
1749432781-5946,;1. e4 Nc6 2. Nf3 e5 3. Bc4 Be7 4. d4 exd4 5. Nxd4 Ne5 6. Bb3 d5 7. Bxd5 Nf6 8. Nc3 O-O 9. O-O Bb4 10. Bg5 c6 11. Bb3 a5 12. a3 Bc5 13. Nf5 Bxf5 14. exf5 Neg4 15. Qxd8 Rfxd8 16. h3 Ne5 17. Bxf6 gxf6 18. Ne4 Be7 19. Rad1 Nd7 20. Rfe1 a4 21. Ba2 Kf8 22. Nd6 Ne5 23. Nxb7 Rdc8 24. f4 Rcb8 25. fxe5 Rxb7 26. exf6 Bxf6 27. Rd6 Rxb2 28. Rxf6 Rxa2 29. Rxc6 Re8 30. Rxe8+ Kxe8 31. Rc3 h5 32. Kf2 h4 33. Kf3 Ra1 34. Kg4 Rg1 35. Kxh4 Rxg2 36. Rc4 Ke7 37. Rxa4 Kf6 38. Ra5 Rxc2 39. a4 Rc1 40. Ra6+ Kxf5 41. a5 Rc3 42. Ra8 Ra3 43. a6 Ra5 44. a7 Kf6 45. Kg4 Kg7 46. h4 f5+ 47. Kg5 Ra4 48. h5 Ra5 49. h6+ Kh7 50. Kf4 Ra2 51. Kxf5 Ra5+ 52. Ke6 Ra2 53. Kd7 Ra1 54. Kc7 Ra3 55. Kb7 Rb3+ 56. Kc6 Rc3+ 57. Kd5 Ra3 58. Kc4 Ra6 59. Kb5 Ra2 60. Kb6 Rb2+ 61. Kc7 Rc2+ 62. Kd7 Ra2 63. Ke7 Ra1 64. Kf7 Ra6 65. Ke7 Ra3 66. Kd7 Ra6 67. Kc7 Ra3 68. Kb7 Rb3+ 69. Kc7 Rc3+ 70. Kd7 Ra3 71. Ke7 Ra1 72. Kf7 Ra2 73. Ke7 Ra6 74. Kf7 Ra3 75. Ke7 Re3+ 76. Kf7 Ra3 77. Ke7 Re3+ 78. Kf7 Rf3+ 79. Ke7 Ra3 80. Kf7 Ra6 81. Ke7 Ra5 82. Kf7 Ra6 83. Ke7 Ra5 84. Kf7 Ra3 85. Ke7 Ra1 86. Kf7 Rf1+ 87. Ke7 Ra1 88. Kf7 Ra6 89. Ke7 Ra2 90. Kf7 Rf2+,*,adam_lichess_16layers.pt,Stockfish 5,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 5,91,6.770634889602661,90,0,[],[]
1749432783-7477,;1. e4 c5 2. Nf3 Nc6 3. d4 e6 4. d5 Nd4 5. Nxd4 cxd4 6. Qxd4 d6 7. Bb5+ Bd7 8. Bxd7+ Qxd7 9. O-O a6 10. Nc3 Rc8 11. Be3 Nf6 12. Rad1 Be7 13. e5 dxe5 14. Qxe5 b5 15. dxe6 Qxe6 16. Qxe6 fxe6 17. Rfe1 b4 18. Na4 Rxc2 19. Bd4 a5 20. Rxe6 Nd7 21. Bxg7 Rg8 22. Bf6 Nxf6 23. Rde1 Nd5 24. Nb6 Nxb6 25. Rxe7+ Kd8 26. Rxh7 a4 27. Rd1+ Kc8 28. Re1 Nd7 29. Rd1 Nc5 30. Rd5 Rc1+ 31. Rd1 Rxd1#,0-1,adam_lichess_16layers.pt,Stockfish 5,,40000 nodes,0,1,0,0,31,31,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 5,32,2.820934772491455,31,0,[],[]
1749432785-2400,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 d6 5. Qxe4 Qe7 6. d4 dxe5 7. Qxe5 Bf5 8. Qxe7+ Bxe7 9. c3 c5 10. Bb5+ Nc6 11. d5 a6 12. Bxc6+ bxc6 13. dxc6 O-O-O 14. O-O Bd3 15. Re1 Rhe8 16. Be3 Kc7 17. Na3 Kxc6 18. Rad1 Bf8 19. b3 a5 20. c4 h6 21. Nb5 Bf5 22. Rxd8 Rxd8 23. h3 Bc2 24. Re2 Bd1 25. Rd2 Be7 26. Rxd8 Bxd8 27. Kf1 a4 28. Ke1 axb3 29. axb3 Bc2 30. Na7+ Kb6 31. Nc8+ Kc7 32. Na7 Bxb3 33. Nb5+ Kb8 34. Bxc5 Kb7 35. Nd6+ Ka6 36. Nxf7 Bf6 37. Nd6 Be5 38. Kd2 h5 39. Kd3 Bxd6 40. Bxd6 Ka5 41. c5 Bd1 42. Kd4 Be2 43. Kd5 Bf1 44. g3 Bg2+ 45. Ke6 Bxh3+ 46. Kf7 Bf5 47. Kxg7 Bg4 48. Kg6 Bd1 49. f4 Bg4 50. f5 h4 51. gxh4 Bxf5+ 52. Kxf5 Kb5 53. h5 Ka4 54. h6 Kb4 55. h7 Kb5 56. h8=Q Ka5 57. Qb8 Ka4 58. c6 Ka5 59. c7 Ka6 60. c8=Q+ Ka5 61. Qc5+ Ka6 62. Qbb6#,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,62,62,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,62,5.171003103256226,62,0,[],[]
1749432786-7388,;1. e4 d5 2. exd5 Nf6 3. Nc3 Nxd5 4. Nxd5 e6 5. Nc3 Qd4 6. Nf3 Qf6 7. d4 Bd7 8. Bg5 Nc6 9. Bxf6 a6 10. Be5 Rc8 11. Bd3 f6 12. Bg3 Be7 13. O-O Nb4 14. a3 Nxd3 15. Qxd3 Kf7 16. Rfe1 h6 17. d5 Rhd8 18. dxe6+ Bxe6 19. Qe3 Bd6 20. Qxe6+ Kg6 21. Bxd6 cxd6 22. Nh4+ Kh5 23. Qf5+ Kxh4 24. g3+,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,24,24,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,24,1.7408607006072998,24,0,[],[]
